"18","NOVELAS","11","FICCION"
"18","NOVELAS","12","ACCION"
"18","NOVELAS","13","BIOGRAFICA"
"18","NOVELAS","14","POLITICA"
"18","NOVELAS","98","GENERAL"
"18","NOVELAS","99","SIN SUBTEMA"
"19","HISTORIETAS","01","INFANTILES"
"19","HISTORIETAS","02","AVENTURAS"
"19","HISTORIETAS","03","COMICAS"
"19","HISTORIETAS","04","FANTASIAS"
"19","HISTORIETAS","05","SEXO"
"19","HISTORIETAS","06","HISTORIA"
"19","HISTORIETAS","07","COMIC"
"19","HISTORIETAS","98","GENERAL"
"19","HISTORIETAS","99","SIN SUBTEMA"
"20","FOTONOVELAS","01","AMOR"
"20","FOTONOVELAS","98","GENERAL"
"20","FOTONOVELAS","99","S/SUBTEMA"
"21","PORNOGRAFIA","01","HISTORIETA"
"21","PORNOGRAFIA","02","ADULTOS"
"21","PORNOGRAFIA","03","LIBRE"
"21","PORNOGRAFIA","98","GENERAL"
"21","PORNOGRAFIA","99","S/SUBTREMA"
"22","ZOOLOGIA","01","PERROS"
"22","ZOOLOGIA","02","SALVAJE"
"22","ZOOLOGIA","03","INSECTOS"
"22","ZOOLOGIA","04","CONEJOS"
"22","ZOOLOGIA","05","CABALLOS"
"22","ZOOLOGIA","06","MASCOTAS"
"22","ZOOLOGIA","07","AVES"
"22","ZOOLOGIA","08","GATOS"
"22","ZOOLOGIA","09","VERTEBRADOS"
"22","ZOOLOGIA","10","PECES"
"22","ZOOLOGIA","11","VIDA Y COSTUMBRE"
"22","ZOOLOGIA","12","CHINCHILLAS"
"22","ZOOLOGIA","13","TIBURONES"
"22","ZOOLOGIA","14","MAMIFEROS"
"22","ZOOLOGIA","98","GENERAL"
"22","ZOOLOGIA","99","SIN SUBTEMA"
"23","BOTANICA","01","JARDINERIA"
"23","BOTANICA","02","HORTICULTURA"
"23","BOTANICA","98","GENERAL"
"23","BOTANICA","99","S/SUBTEMA"
"24","EROTICAS","01","CONTACTOS"
"24","EROTICAS","02","HOMBRES"
"24","EROTICAS","03","FOTONOVELA"
"24","EROTICAS","04","ADULTOS"
"24","EROTICAS","05","MUJERES DESNUDAS"
"24","EROTICAS","06","RELATOS"
"24","EROTICAS","07","MUJERES DESNUDAS"
"24","EROTICAS","16","ALMANAQUE-CALENDARIO"
"24","EROTICAS","26","PORNO"
"24","EROTICAS","98","GENERAL"
"24","EROTICAS","99","S/SUBTEMA"
"25","BELICOS","01","INFANTIL"
"25","BELICOS","02","AVIACION"
"25","BELICOS","03","ARMAS"
"25","BELICOS","04","POEMAS"
"25","BELICOS","05","CARROS"
"25","BELICOS","06","BARCOS"
"25","BELICOS","98","GENERAL"
"25","BELICOS","99","S/SUBTEMA"
"26","RELIGION","01","INFANTIL"
"26","RELIGION","02","AGENDAS"
"26","RELIGION","03","AFRICANA"
"26","RELIGION","04","CRISTIANA"
"26","RELIGION","05","ORACIONES"
"26","RELIGION","06","POLITEISMO"
